pattern,condition,stream_id,stream_seed,system,beta,turn,candidate,weight,distance_to_ref_final,operator,target
P1-n4,D-mismatch,1,20260229,coupled,0.1,8,2,0.03882547151385416,0.5767250240903289,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.1,8,3,0.413781913482661,0.5767250240903289,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.1,9,0,0.4108241614935513,0.6163440519964415,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.1,9,1,0.15558341107073143,0.6163440519964415,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.1,9,2,1e-06,0.6163440519964415,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.1,9,3,0.4335914274357173,0.6163440519964415,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.1,10,0,0.4108241614935512,0.6163440519964414,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.1,10,1,0.1555834110707314,0.6163440519964414,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.1,10,2,1.0000000001110223e-06,0.6163440519964414,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.1,10,3,0.43359142743571727,0.6163440519964414,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.1,11,0,0.35516010526983244,0.5276724054599494,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.1,11,1,0.2555834110707314,0.5276724054599494,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.1,11,2,8.794919649093461e-07,0.5276724054599494,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.1,11,3,0.3892556041674713,0.5276724054599494,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.1,12,0,0.3005829647200387,0.549545142854946,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.1,12,1,0.35558341107073155,0.549545142854946,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.1,12,2,8.633469492062558e-07,0.549545142854946,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.1,12,3,0.3438327608622806,0.549545142854946,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,1,0,0.2430128205128205,0.49040149314973747,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,1,1,0.2953205128205128,0.49040149314973747,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,1,2,0.1500000000000001,0.49040149314973747,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,1,3,0.3116666666666666,0.49040149314973747,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,2,0,0.23319565850815852,0.5843214819726046,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,2,1,0.3414823717948718,0.5843214819726046,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,2,2,0.0500000000000001,0.5843214819726046,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,2,3,0.3753219696969696,0.5843214819726046,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,3,0,0.18856275558069546,0.7487057365583916,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,3,1,0.4414823717948718,0.7487057365583916,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,3,2,0.012440775634569615,0.7487057365583916,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,3,3,0.3575140969898631,0.7487057365583916,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,4,0,0.13326408551430954,0.8841828809535054,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.3,4,1,0.40922094399242864,0.8841828809535054,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.3,4,2,8.735033986969499e-07,0.8841828809535054,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.3,4,3,0.4575140969898631,0.8841828809535054,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.3,5,0,0.08067312793372942,0.9893648842742634,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.3,5,1,0.3618119456528077,0.9893648842742634,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.3,5,2,8.294235997506062e-07,0.9893648842742634,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.3,5,3,0.5575140969898631,0.9893648842742634,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.3,6,0,0.18067312793372953,0.73961542053718,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.3,6,1,0.30016689104796157,0.73961542053718,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.3,6,2,0.024875561292141395,0.73961542053718,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.3,6,3,0.49428441972616755,0.73961542053718,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.3,7,0,0.22101606919276845,0.773366719209621,delta,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,7,1,0.20016689104796168,0.773366719209621,delta,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,7,2,0.06671427871696285,0.773366719209621,delta,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,7,3,0.512102761042307,0.773366719209621,delta,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,8,0,0.3210160691927685,0.639569841175373,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.3,8,1,0.14882386177766485,0.639569841175373,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.3,8,2,0.08495574700438362,0.639569841175373,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.3,8,3,0.44520432202518306,0.639569841175373,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.3,9,0,0.31692532384308114,0.7609039647874279,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,9,1,0.17720229232570825,0.7609039647874279,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,9,2,1.0000000001110223e-06,0.7609039647874279,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,9,3,0.5058713838312106,0.7609039647874279,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,10,0,0.31692532384308114,0.760903964787428,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,10,1,0.1772022923257083,0.760903964787428,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,10,2,1e-06,0.760903964787428,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,10,3,0.5058713838312107,0.760903964787428,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.3,11,0,0.25807762706869053,0.6785996141284225,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,11,1,0.2772022923257083,0.6785996141284225,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,11,2,8.721038933644626e-07,0.6785996141284225,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,11,3,0.46471920850170784,0.6785996141284225,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,12,0,0.20259583038371778,0.745519429111834,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,12,1,0.37720229232570834,0.745519429111834,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,12,2,8.545548261499089e-07,0.745519429111834,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.3,12,3,0.4202010227357478,0.745519429111834,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,1,0,0.2178125,0.5329947616803189,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,1,1,0.3028125,0.5329947616803189,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,1,2,0.15,0.5329947616803189,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,1,3,0.329375,0.5329947616803189,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,2,0,0.18241319444444443,0.6858864101000327,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,2,1,0.35657986111111106,0.6858864101000327,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,2,2,0.0500000000000001,0.6858864101000327,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,2,3,0.4110069444444444,0.6858864101000327,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,3,0,0.13275520765904986,0.8852005825402224,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,3,1,0.45657986111111104,0.8852005825402224,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,3,2,9.005652998658899e-07,0.8852005825402224,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,3,3,0.41066403066453927,0.8852005825402224,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,4,0,0.06198764451670035,1.0267358059498144,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.5,4,1,0.42734747281590707,1.0267358059498144,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.5,4,2,8.520028532828994e-07,1.0267358059498144,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.5,4,3,0.5106640306645392,1.0267358059498144,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.5,5,0,0.0016314623245550037,1.1474482327360835,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.5,5,1,0.3877036862090416,1.1474482327360835,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.5,5,2,8.208018641398456e-07,1.1474482327360835,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.5,5,3,0.6106640306645392,1.1474482327360835,sigma,3
P1-n4,D-mismatch,1,20260229,coupled,0.5,6,0,0.10163146232455501,0.8621933100993802,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.5,6,1,0.3104264530876077,0.8621933100993802,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.5,6,2,0.04262828212021587,0.8621933100993802,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.5,6,3,0.5453138024676215,0.8621933100993802,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.5,7,0,0.14586864116193846,0.8544779713173118,delta,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,7,1,0.21042645308760768,0.8544779713173118,delta,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,7,2,0.10956662398957244,0.8544779713173118,delta,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,7,3,0.5341382817608815,0.8544779713173118,delta,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,8,0,0.24586864116193846,0.7931846728324683,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.5,8,1,0.14107310233002945,0.7931846728324683,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.5,8,2,0.14495584197673592,0.7931846728324683,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.5,8,3,0.4681024145312962,0.7931846728324683,sigma,0
P1-n4,D-mismatch,1,20260229,coupled,0.5,9,0,0.21196581467448072,0.8637170370028884,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,9,1,0.18580042340984262,0.8637170370028884,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,9,2,0.04495584197673591,0.8637170370028884,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,9,3,0.5572779199389407,0.8637170370028884,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,10,0,0.19614497333417147,0.9445317207402298,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,10,1,0.20616876485821695,0.9445317207402298,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,10,2,1.0000000001110223e-06,0.9445317207402298,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,10,3,0.5976852618076115,0.9445317207402298,delta,2
P1-n4,D-mismatch,1,20260229,coupled,0.5,11,0,0.13909314666730616,0.8725247793435995,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,11,1,0.306168764858217,0.8725247793435995,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,11,2,8.631553550160342e-07,0.8725247793435995,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,11,3,0.5547372253191218,0.8725247793435995,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,12,0,0.087824675505418,0.9750617605533453,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,12,1,0.40616876485821707,0.9750617605533453,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,12,2,8.437123702880834e-07,0.9750617605533453,sigma,1
P1-n4,D-mismatch,1,20260229,coupled,0.5,12,3,0.5060057159239947,0.9750617605533453,sigma,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,1,0,0.2833333333333333,0.5157454987950316,delta,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,1,1,0.15,0.5157454987950316,delta,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,1,2,0.2833333333333333,0.5157454987950316,delta,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,1,3,0.2833333333333333,0.5157454987950316,delta,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,2,0,0.31666666666666665,0.4027936176423908,delta,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,2,1,0.04999999999999999,0.4027936176423908,delta,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,2,2,0.31666666666666665,0.4027936176423908,delta,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,2,3,0.31666666666666665,0.4027936176423908,delta,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,3,0,0.3630081300813008,0.495476544471659,delta,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,3,1,0.05731707317073169,0.495476544471659,delta,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,3,2,0.3630081300813008,0.495476544471659,delta,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,3,3,0.21666666666666676,0.495476544471659,delta,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,4,0,0.26300813008130086,0.4156987765659009,delta,0
P1-n4,D-dependent,2,20260230,uncoupled,0.0,4,1,0.06631515868445216,0.4156987765659009,delta,0
P1-n4,D-dependent,2,20260230,uncoupled,0.0,4,2,0.41999600500153045,0.4156987765659009,delta,0
P1-n4,D-dependent,2,20260230,uncoupled,0.0,4,3,0.2506807062327165,0.4156987765659009,delta,0
P1-n4,D-dependent,2,20260230,uncoupled,0.0,5,0,0.16300813008130097,0.3476706974338014,delta,0
P1-n4,D-dependent,2,20260230,uncoupled,0.0,5,1,0.07531324419817265,0.3476706974338014,delta,0
P1-n4,D-dependent,2,20260230,uncoupled,0.0,5,2,0.47698387992176017,0.3476706974338014,delta,0
P1-n4,D-dependent,2,20260230,uncoupled,0.0,5,3,0.28469474579876625,0.3476706974338014,delta,0
P1-n4,D-dependent,2,20260230,uncoupled,0.0,6,0,0.263008130081301,0.415698776565901,sigma,0
P1-n4,D-dependent,2,20260230,uncoupled,0.0,6,1,0.06631515868445216,0.415698776565901,sigma,0
P1-n4,D-dependent,2,20260230,uncoupled,0.0,6,2,0.4199960050015304,0.415698776565901,sigma,0
P1-n4,D-dependent,2,20260230,uncoupled,0.0,6,3,0.25068070623271643,0.415698776565901,sigma,0
P1-n4,D-dependent,2,20260230,uncoupled,0.0,7,0,0.2816880551499549,0.500469467852876,delta,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,7,1,1e-06,0.500469467852876,delta,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,7,2,0.44982585817047,0.500469467852876,delta,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,7,3,0.2684850866795751,0.500469467852876,delta,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,8,0,0.2535192214661257,0.43378708670516974,sigma,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,8,1,0.100001,0.43378708670516974,sigma,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,8,2,0.4048432273707922,0.43378708670516974,sigma,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,8,3,0.24163655116308208,0.43378708670516974,sigma,1
P1-n4,D-dependent,2,20260230,uncoupled,0.0,9,0,0.21092217256652893,0.5149880617341898,sigma,2
P1-n4,D-dependent,2,20260230,uncoupled,0.0,9,1,0.08319853641410678,0.5149880617341898,sigma,2
P1-n4,D-dependent,2,20260230,uncoupled,0.0,9,2,0.5048432273707922,0.5149880617341898,sigma,2
P1-n4,D-dependent,2,20260230,uncoupled,0.0,9,3,0.2010360636485721,0.5149880617341898,sigma,2
P1-n4,D-dependent,2,20260230,uncoupled,0.0,10,0,0.18452271159339262,0.31498806173418975,sigma,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,10,1,0.07278523330632902,0.31498806173418975,sigma,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,10,2,0.4416559914517063,0.31498806173418975,sigma,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,10,3,0.3010360636485721,0.31498806173418975,sigma,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,11,0,0.21092217256652893,0.5149880617341898,delta,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,11,1,0.08319853641410678,0.5149880617341898,delta,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,11,2,0.5048432273707922,0.5149880617341898,delta,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,11,3,0.2010360636485721,0.5149880617341898,delta,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,12,0,0.18452271159339262,0.31498806173418975,sigma,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,12,1,0.07278523330632902,0.31498806173418975,sigma,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,12,2,0.4416559914517063,0.31498806173418975,sigma,3
P1-n4,D-dependent,2,20260230,uncoupled,0.0,12,3,0.3010360636485721,0.31498806173418975,sigma,3
P1-n4,D-dependent,2,20260230,coupled,0.1,1,0,0.27912162162162163,0.5073220753716082,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.1,1,1,0.15,0.5073220753716082,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.1,1,2,0.27337837837837836,0.5073220753716082,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.1,1,3,0.29750000000000004,0.5073220753716082,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.1,2,0,0.3077565958815958,0.3849734760722491,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.1,2,1,0.05000000000000021,0.3849734760722491,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.1,2,2,0.29560649935649924,0.3849734760722491,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.1,2,3,0.34663690476190473,0.3849734760722491,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.1,3,0,0.3463240371721717,0.4799021389286463,delta,3
P1-n4,D-dependent,2,20260230,coupled,0.1,3,1,0.06908761622796898,0.4799021389286463,delta,3
P1-n4,D-dependent,2,20260230,coupled,0.1,3,2,0.33795144183795467,0.4799021389286463,delta,3
P1-n4,D-dependent,2,20260230,coupled,0.1,3,3,0.24663690476190472,0.4799021389286463,delta,3
P1-n4,D-dependent,2,20260230,coupled,0.1,4,0,0.2463240371721717,0.3558816291483431,delta,0
P1-n4,D-dependent,2,20260230,coupled,0.1,4,1,0.06684351538798823,0.3558816291483431,delta,0
P1-n4,D-dependent,2,20260230,coupled,0.1,4,2,0.4062431674983447,0.3558816291483431,delta,0
P1-n4,D-dependent,2,20260230,coupled,0.1,4,3,0.2805892799414954,0.3558816291483431,delta,0
P1-n4,D-dependent,2,20260230,coupled,0.1,5,0,0.14632403717217168,0.2889463231875886,delta,0
P1-n4,D-dependent,2,20260230,coupled,0.1,5,1,0.06295563275391604,0.2889463231875886,delta,0
P1-n4,D-dependent,2,20260230,coupled,0.1,5,2,0.47666339715203965,0.2889463231875886,delta,0
P1-n4,D-dependent,2,20260230,coupled,0.1,5,3,0.31405693292187264,0.2889463231875886,delta,0
P1-n4,D-dependent,2,20260230,coupled,0.1,6,0,0.2463240371721717,0.35672760260579606,sigma,0
P1-n4,D-dependent,2,20260230,coupled,0.1,6,1,0.06540908988622433,0.35672760260579606,sigma,0
P1-n4,D-dependent,2,20260230,coupled,0.1,6,2,0.40810057972883507,0.35672760260579606,sigma,0
P1-n4,D-dependent,2,20260230,coupled,0.1,6,3,0.2801662932127689,0.35672760260579606,sigma,0
P1-n4,D-dependent,2,20260230,coupled,0.1,7,0,0.2604872612389967,0.42097995891103407,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.1,7,1,1e-06,0.42097995891103407,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.1,7,2,0.43128189761050717,0.42097995891103407,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.1,7,3,0.3082298411504961,0.42097995891103407,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.1,8,0,0.2383549564186061,0.3837793485441547,sigma,1
P1-n4,D-dependent,2,20260230,coupled,0.1,8,1,0.10000100000000023,0.3837793485441547,sigma,1
P1-n4,D-dependent,2,20260230,coupled,0.1,8,2,0.3950036233378041,0.3837793485441547,sigma,1
P1-n4,D-dependent,2,20260230,coupled,0.1,8,3,0.26664042024358964,0.3837793485441547,sigma,1
P1-n4,D-dependent,2,20260230,coupled,0.1,9,0,0.18833187699336837,0.459456183692829,sigma,2
P1-n4,D-dependent,2,20260230,coupled,0.1,9,1,0.08786249699957509,0.459456183692829,sigma,2
P1-n4,D-dependent,2,20260230,coupled,0.1,9,2,0.4950036233378041,0.459456183692829,sigma,2
P1-n4,D-dependent,2,20260230,coupled,0.1,9,3,0.22880200266925246,0.459456183692829,sigma,2
P1-n4,D-dependent,2,20260230,coupled,0.1,10,0,0.17212327105151187,0.259456183692829,sigma,3
P1-n4,D-dependent,2,20260230,coupled,0.1,10,1,0.06775791826333386,0.259456183692829,sigma,3
P1-n4,D-dependent,2,20260230,coupled,0.1,10,2,0.4313168080159019,0.259456183692829,sigma,3
P1-n4,D-dependent,2,20260230,coupled,0.1,10,3,0.32880200266925247,0.259456183692829,sigma,3
P1-n4,D-dependent,2,20260230,coupled,0.1,11,0,0.1867621294370063,0.45945618369282903,delta,3
P1-n4,D-dependent,2,20260230,coupled,0.1,11,1,0.08952772555714383,0.45945618369282903,delta,3
P1-n4,D-dependent,2,20260230,coupled,0.1,11,2,0.49490814233659747,0.45945618369282903,delta,3
P1-n4,D-dependent,2,20260230,coupled,0.1,11,3,0.22880200266925246,0.45945618369282903,delta,3
P1-n4,D-dependent,2,20260230,coupled,0.1,12,0,0.17077455866394162,0.25945618369282897,sigma,3
P1-n4,D-dependent,2,20260230,coupled,0.1,12,1,0.06918866703222104,0.25945618369282897,sigma,3
P1-n4,D-dependent,2,20260230,coupled,0.1,12,2,0.4312347716345849,0.25945618369282897,sigma,3
P1-n4,D-dependent,2,20260230,coupled,0.1,12,3,0.32880200266925247,0.25945618369282897,sigma,3
P1-n4,D-dependent,2,20260230,coupled,0.3,1,0,0.27034722222222224,0.4897732765728094,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.3,1,1,0.15,0.4897732765728094,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.3,1,2,0.2526388888888889,0.4897732765728094,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.3,1,3,0.32701388888888894,0.4897732765728094,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.3,2,0,0.28887787940379406,0.3472160431166455,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.3,2,1,0.04999999999999999,0.3472160431166455,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.3,2,2,0.2509840785907859,0.3472160431166455,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.3,2,3,0.4101380420054201,0.3472160431166455,delta,1
P1-n4,D-dependent,2,20260230,coupled,0.3,3,0,0.3115961471000812,0.4620299410044012,delta,3
P1-n4,D-dependent,2,20260230,coupled,0.3,3,1,0.09487940733793687,0.4620299410044012,delta,3
P1-n4,D-dependent,2,20260230,coupled,0.3,3,2,0.28338640355656186,0.4620299410044012,delta,3
P1-n4,D-dependent,2,20260230,coupled,0.3,3,3,0.31013804200542006,0.4620299410044012,delta,3
P1-n4,D-dependent,2,20260230,coupled,0.3,4,0,0.2115961471000812,0.22460510896769217,delta,0
P1-n4,D-dependent,2,20260230,coupled,0.3,4,1,0.07050498170269578,0.22460510896769217,delta,0
