pattern,condition,system,beta,turn,candidate,weight,distance_to_w_star,operator,target
P2-n5,D-mismatch,coupled,0.1,9,0,0.483581483713472,0.31017077332633264,sigma,0
P2-n5,D-mismatch,coupled,0.1,9,1,8.635493755164882e-07,0.31017077332633264,sigma,0
P2-n5,D-mismatch,coupled,0.1,9,2,0.3670331390324154,0.31017077332633264,sigma,0
P2-n5,D-mismatch,coupled,0.1,9,3,0.06491374978745816,0.31017077332633264,sigma,0
P2-n5,D-mismatch,coupled,0.1,9,4,0.08447076391727897,0.31017077332633264,sigma,0
P2-n5,D-mismatch,coupled,0.1,10,0,0.5275731984509248,0.4074712027667378,delta,4
P2-n5,D-mismatch,coupled,0.1,10,1,1.0793641249311171e-06,0.4074712027667378,delta,4
P2-n5,D-mismatch,coupled,0.1,10,2,0.39616240293244415,0.4074712027667378,delta,4
P2-n5,D-mismatch,coupled,0.1,10,3,0.07179255533522706,0.4074712027667378,delta,4
P2-n5,D-mismatch,coupled,0.1,10,4,0.004470763917279075,0.4074712027667378,delta,4
P2-n5,D-mismatch,coupled,0.1,11,0,0.45919815303033534,0.43072111192555895,sigma,2
P2-n5,D-mismatch,coupled,0.1,11,1,8.703970451468078e-07,0.43072111192555895,sigma,2
P2-n5,D-mismatch,coupled,0.1,11,2,0.47616240293244416,0.43072111192555895,sigma,2
P2-n5,D-mismatch,coupled,0.1,11,3,0.05796196339255693,0.43072111192555895,sigma,2
P2-n5,D-mismatch,coupled,0.1,11,4,0.006676610247618461,0.43072111192555895,sigma,2
P2-n5,D-mismatch,coupled,0.1,12,0,0.48365114784997854,0.5378840446670518,delta,3
P2-n5,D-mismatch,coupled,0.1,12,1,9.213990392112895e-07,0.5378840446670518,delta,3
P2-n5,D-mismatch,coupled,0.1,12,2,0.5052908744835474,0.5378840446670518,delta,3
P2-n5,D-mismatch,coupled,0.1,12,3,1.0000000002220446e-06,0.5378840446670518,delta,3
P2-n5,D-mismatch,coupled,0.1,12,4,0.011056056267434661,0.5378840446670518,delta,3
P2-n5,D-mismatch,coupled,0.1,13,0,0.5636511478499785,0.5440640196326625,sigma,0
P2-n5,D-mismatch,coupled,0.1,13,1,8.424553585183629e-07,0.5440640196326625,sigma,0
P2-n5,D-mismatch,coupled,0.1,13,2,0.4283808619663528,0.5440640196326625,sigma,0
P2-n5,D-mismatch,coupled,0.1,13,3,8.424553587054256e-07,0.5440640196326625,sigma,0
P2-n5,D-mismatch,coupled,0.1,13,4,0.00796630527295148,0.5440640196326625,sigma,0
P2-n5,D-mismatch,coupled,0.1,14,0,0.5636509746465505,0.5440633942615402,delta,1
P2-n5,D-mismatch,coupled,0.1,14,1,1.0000000001110223e-06,0.5440633942615402,delta,1
P2-n5,D-mismatch,coupled,0.1,14,2,0.42838072248421966,0.5440633942615402,delta,1
P2-n5,D-mismatch,coupled,0.1,14,3,9.99999698301801e-07,0.5440633942615402,delta,1
P2-n5,D-mismatch,coupled,0.1,14,4,0.007966302869531528,0.5440633942615402,delta,1
P2-n5,D-mismatch,coupled,0.1,15,0,0.48206748758360835,0.5408964201356559,sigma,2
P2-n5,D-mismatch,coupled,0.1,15,1,8.552588556879533e-07,0.5408964201356559,sigma,2
P2-n5,D-mismatch,coupled,0.1,15,2,0.5083807224842196,0.5408964201356559,sigma,2
P2-n5,D-mismatch,coupled,0.1,15,3,8.552588556879533e-07,0.5408964201356559,sigma,2
P2-n5,D-mismatch,coupled,0.1,15,4,0.009550079414460642,0.5408964201356559,sigma,2
P2-n5,D-mismatch,coupled,0.1,16,0,0.4869427286487892,0.5596089268680607,delta,4
P2-n5,D-mismatch,coupled,0.1,16,1,1.0088142844581615e-06,0.5596089268680607,delta,4
P2-n5,D-mismatch,coupled,0.1,16,2,0.5128617347852412,0.5596089268680607,delta,4
P2-n5,D-mismatch,coupled,0.1,16,3,0.00019352775168519288,0.5596089268680607,delta,4
P2-n5,D-mismatch,coupled,0.1,16,4,1e-06,0.5596089268680607,delta,4
P2-n5,D-mismatch,coupled,0.1,17,0,0.5669427286487891,0.5596719669794004,sigma,0
P2-n5,D-mismatch,coupled,0.1,17,1,8.388400566476011e-07,0.5596719669794004,sigma,0
P2-n5,D-mismatch,coupled,0.1,17,2,0.43289325484091107,0.5596719669794004,sigma,0
P2-n5,D-mismatch,coupled,0.1,17,3,0.0001623388301864901,0.5596719669794004,sigma,0
P2-n5,D-mismatch,coupled,0.1,17,4,8.388400566476011e-07,0.5596719669794004,sigma,0
P2-n5,D-mismatch,coupled,0.1,18,0,0.5670236413820421,0.559973666842627,delta,3
P2-n5,D-mismatch,coupled,0.1,18,1,8.389693239813438e-07,0.559973666842627,delta,3
P2-n5,D-mismatch,coupled,0.1,18,2,0.4329631920392714,0.559973666842627,delta,3
P2-n5,D-mismatch,coupled,0.1,18,3,1e-06,0.559973666842627,delta,3
P2-n5,D-mismatch,coupled,0.1,18,4,1.1327609362512208e-05,0.559973666842627,delta,3
P2-n5,D-mismatch,coupled,0.1,19,0,0.48429231942894485,0.5545110229364326,sigma,2
P2-n5,D-mismatch,coupled,0.1,19,1,8.540954628426938e-07,0.5545110229364326,sigma,2
P2-n5,D-mismatch,coupled,0.1,19,2,0.5129631920392714,0.5545110229364326,sigma,2
P2-n5,D-mismatch,coupled,0.1,19,3,8.540954628426938e-07,0.5545110229364326,sigma,2
P2-n5,D-mismatch,coupled,0.1,19,4,0.0027427803408579974,0.5545110229364326,sigma,2
P2-n5,D-mismatch,coupled,0.1,20,0,0.48429218119600187,0.5545104408515487,delta,1
P2-n5,D-mismatch,coupled,0.1,20,1,1.0000000001110223e-06,0.5545104408515487,delta,1
P2-n5,D-mismatch,coupled,0.1,20,2,0.5129630392297725,0.5545104408515487,delta,1
P2-n5,D-mismatch,coupled,0.1,20,3,9.999997205926099e-07,0.5545104408515487,delta,1
P2-n5,D-mismatch,coupled,0.1,20,4,0.0027427795745049006,0.5545104408515487,delta,1
P2-n5,D-mismatch,coupled,0.1,21,0,0.5642921811960019,0.5580715953126308,sigma,0
P2-n5,D-mismatch,coupled,0.1,21,1,8.422602616201376e-07,0.5580715953126308,sigma,0
P2-n5,D-mismatch,coupled,0.1,21,2,0.43474361646031356,0.5580715953126308,sigma,0
P2-n5,D-mismatch,coupled,0.1,21,3,8.422600262863961e-07,0.5580715953126308,sigma,0
P2-n5,D-mismatch,coupled,0.1,21,4,0.0009625178233966465,0.5580715953126308,sigma,0
P2-n5,D-mismatch,coupled,0.1,22,0,0.5648515413163118,0.5599558176620791,delta,4
P2-n5,D-mismatch,coupled,0.1,22,1,1.0008804063818824e-06,0.5599558176620791,delta,4
P2-n5,D-mismatch,coupled,0.1,22,2,0.43512636751472783,0.5599558176620791,delta,4
P2-n5,D-mismatch,coupled,0.1,22,3,2.0090288553881915e-05,0.5599558176620791,delta,4
P2-n5,D-mismatch,coupled,0.1,22,4,1.0000000001110223e-06,0.5599558176620791,delta,4
P2-n5,D-mismatch,coupled,0.1,23,0,0.48213965162270994,0.5545320382748755,sigma,2
P2-n5,D-mismatch,coupled,0.1,23,1,8.535687988018006e-07,0.5545320382748755,sigma,2
P2-n5,D-mismatch,coupled,0.1,23,2,0.5151263675147278,0.5545320382748755,sigma,2
P2-n5,D-mismatch,coupled,0.1,23,3,8.535687988018006e-07,0.5545320382748755,sigma,2
P2-n5,D-mismatch,coupled,0.1,23,4,0.0027322737249646603,0.5545320382748755,sigma,2
P2-n5,D-mismatch,coupled,0.1,24,0,0.4821395900566238,0.554531765212938,delta,3
P2-n5,D-mismatch,coupled,0.1,24,1,8.53568679437103e-07,0.554531765212938,delta,3
P2-n5,D-mismatch,coupled,0.1,24,2,0.5151262925498452,0.554531765212938,delta,3
P2-n5,D-mismatch,coupled,0.1,24,3,1e-06,0.554531765212938,delta,3
P2-n5,D-mismatch,coupled,0.1,24,4,0.0027322638248515165,0.554531765212938,delta,3
P2-n5,D-mismatch,coupled,0.3,1,0,0.28,0.4975570197668525,sigma,0
P2-n5,D-mismatch,coupled,0.3,1,1,0.16823112012164218,0.4975570197668525,sigma,0
P2-n5,D-mismatch,coupled,0.3,1,2,0.19122149011657374,0.4975570197668525,sigma,0
P2-n5,D-mismatch,coupled,0.3,1,3,0.1824632539280284,0.4975570197668525,sigma,0
P2-n5,D-mismatch,coupled,0.3,1,4,0.1780841358337557,0.4975570197668525,sigma,0
P2-n5,D-mismatch,coupled,0.3,2,0,0.3081905624461769,0.3995412460653222,delta,1
P2-n5,D-mismatch,coupled,0.3,2,1,0.08823112012164218,0.3995412460653222,delta,1
P2-n5,D-mismatch,coupled,0.3,2,2,0.22380769439951986,0.3995412460653222,delta,1
P2-n5,D-mismatch,coupled,0.3,2,3,0.1870604756122028,0.3995412460653222,delta,1
P2-n5,D-mismatch,coupled,0.3,2,4,0.19271014742045828,0.3995412460653222,delta,1
P2-n5,D-mismatch,coupled,0.3,3,0,0.2803266986926163,0.3675705697194603,sigma,2
P2-n5,D-mismatch,coupled,0.3,3,1,0.07588801644765353,0.3675705697194603,sigma,2
P2-n5,D-mismatch,coupled,0.3,3,2,0.30380769439951966,0.3675705697194603,sigma,2
P2-n5,D-mismatch,coupled,0.3,3,3,0.1559585365078427,0.3675705697194603,sigma,2
P2-n5,D-mismatch,coupled,0.3,3,4,0.18401905395236776,0.3675705697194603,sigma,2
P2-n5,D-mismatch,coupled,0.3,4,0,0.3206952031525017,0.29493719782687045,delta,4
P2-n5,D-mismatch,coupled,0.3,4,1,0.07183619793406307,0.29493719782687045,delta,4
P2-n5,D-mismatch,coupled,0.3,4,2,0.3292358232805106,0.29493719782687045,delta,4
P2-n5,D-mismatch,coupled,0.3,4,3,0.1742137216805569,0.29493719782687045,delta,4
P2-n5,D-mismatch,coupled,0.3,4,4,0.10401905395236775,0.29493719782687045,delta,4
P2-n5,D-mismatch,coupled,0.3,5,0,0.40069520315250173,0.17777973177842532,sigma,0
P2-n5,D-mismatch,coupled,0.3,5,1,0.05041493095828559,0.17777973177842532,sigma,0
P2-n5,D-mismatch,coupled,0.3,5,2,0.30376137193538394,0.17777973177842532,sigma,0
P2-n5,D-mismatch,coupled,0.3,5,3,0.1561800596976576,0.17777973177842532,sigma,0
P2-n5,D-mismatch,coupled,0.3,5,4,0.0889484342561711,0.17777973177842532,sigma,0
P2-n5,D-mismatch,coupled,0.3,6,0,0.4227628331502042,0.21311999052860997,delta,3
P2-n5,D-mismatch,coupled,0.3,6,1,0.05449711188783323,0.21311999052860997,delta,3
P2-n5,D-mismatch,coupled,0.3,6,2,0.3335461001531396,0.21311999052860997,delta,3
P2-n5,D-mismatch,coupled,0.3,6,3,0.0761800596976576,0.21311999052860997,delta,3
P2-n5,D-mismatch,coupled,0.3,6,4,0.1130138951111654,0.21311999052860997,delta,3
P2-n5,D-mismatch,coupled,0.3,7,0,0.37814296882723253,0.36643779401098253,sigma,2
P2-n5,D-mismatch,coupled,0.3,7,1,0.04445190531857267,0.36643779401098253,sigma,2
P2-n5,D-mismatch,coupled,0.3,7,2,0.41354610015313964,0.36643779401098253,sigma,2
P2-n5,D-mismatch,coupled,0.3,7,3,0.05418622884870352,0.36643779401098253,sigma,2
P2-n5,D-mismatch,coupled,0.3,7,4,0.10967279685235165,0.36643779401098253,sigma,2
P2-n5,D-mismatch,coupled,0.3,8,0,0.3960377010900074,0.42631139955541697,delta,1
P2-n5,D-mismatch,coupled,0.3,8,1,1e-06,0.42631139955541697,delta,1
P2-n5,D-mismatch,coupled,0.3,8,2,0.4390973512640596,0.42631139955541697,delta,1
P2-n5,D-mismatch,coupled,0.3,8,3,0.05080559913228411,0.42631139955541697,delta,1
P2-n5,D-mismatch,coupled,0.3,8,4,0.11405834851364893,0.42631139955541697,delta,1
P2-n5,D-mismatch,coupled,0.3,9,0,0.4760377010900074,0.3525414220663295,sigma,0
P2-n5,D-mismatch,coupled,0.3,9,1,8.607009662854664e-07,0.3525414220663295,sigma,0
P2-n5,D-mismatch,coupled,0.3,9,2,0.38619424380270545,0.3525414220663295,sigma,0
P2-n5,D-mismatch,coupled,0.3,9,3,0.043728428265868986,0.3525414220663295,sigma,0
P2-n5,D-mismatch,coupled,0.3,9,4,0.0940387661404519,0.3525414220663295,sigma,0
P2-n5,D-mismatch,coupled,0.3,10,0,0.5232684872489761,0.4286190780098113,delta,4
P2-n5,D-mismatch,coupled,0.3,10,1,1.06433759268022e-06,0.4286190780098113,delta,4
P2-n5,D-mismatch,coupled,0.3,10,2,0.41104105175592953,0.4286190780098113,delta,4
P2-n5,D-mismatch,coupled,0.3,10,3,0.051650630517049746,0.4286190780098113,delta,4
P2-n5,D-mismatch,coupled,0.3,10,4,0.014038766140451894,0.4286190780098113,delta,4
P2-n5,D-mismatch,coupled,0.3,11,0,0.45684556196287396,0.4557732274376072,sigma,2
P2-n5,D-mismatch,coupled,0.3,11,1,8.730614839137112e-07,0.4557732274376072,sigma,2
P2-n5,D-mismatch,coupled,0.3,11,2,0.49104105175592966,0.4557732274376072,sigma,2
P2-n5,D-mismatch,coupled,0.3,11,3,0.03147441697524037,0.4557732274376072,sigma,2
P2-n5,D-mismatch,coupled,0.3,11,4,0.020638096244472125,0.4557732274376072,sigma,2
P2-n5,D-mismatch,coupled,0.3,12,0,0.4657485383346434,0.5049466823589912,delta,3
P2-n5,D-mismatch,coupled,0.3,12,1,8.974953763212507e-07,0.5049466823589912,delta,3
P2-n5,D-mismatch,coupled,0.3,12,2,0.5067248028448522,0.5049466823589912,delta,3
P2-n5,D-mismatch,coupled,0.3,12,3,1.0000000001110223e-06,0.5049466823589912,delta,3
P2-n5,D-mismatch,coupled,0.3,12,4,0.02752476132512797,0.5049466823589912,delta,3
P2-n5,D-mismatch,coupled,0.3,13,0,0.5457485383346434,0.5216969312879918,sigma,0
P2-n5,D-mismatch,coupled,0.3,13,1,8.426864735376528e-07,0.5216969312879918,sigma,0
P2-n5,D-mismatch,coupled,0.3,13,2,0.4350999273093525,0.5216969312879918,sigma,0
P2-n5,D-mismatch,coupled,0.3,13,3,8.426864736312099e-07,0.5216969312879918,sigma,0
P2-n5,D-mismatch,coupled,0.3,13,4,0.019149848983056928,0.5216969312879918,sigma,0
P2-n5,D-mismatch,coupled,0.3,14,0,0.5457483790811464,0.5216963125481732,delta,1
P2-n5,D-mismatch,coupled,0.3,14,1,1.0000000001110223e-06,0.5216963125481732,delta,1
P2-n5,D-mismatch,coupled,0.3,14,2,0.43509977719294024,0.5216963125481732,delta,1
P2-n5,D-mismatch,coupled,0.3,14,3,9.999997254876971e-07,0.5216963125481732,delta,1
P2-n5,D-mismatch,coupled,0.3,14,4,0.019149843726187787,0.5216963125481732,delta,1
P2-n5,D-mismatch,coupled,0.3,15,0,0.46063256393511925,0.5114646822561189,sigma,2
P2-n5,D-mismatch,coupled,0.3,15,1,8.440383546546981e-07,0.5114646822561189,sigma,2
P2-n5,D-mismatch,coupled,0.3,15,2,0.5150997771929402,0.5114646822561189,sigma,2
P2-n5,D-mismatch,coupled,0.3,15,3,8.440383546546981e-07,0.5114646822561189,sigma,2
P2-n5,D-mismatch,coupled,0.3,15,4,0.02426597079523123,0.5114646822561189,sigma,2
P2-n5,D-mismatch,coupled,0.3,16,0,0.47393162091301283,0.5570288411555413,delta,4
P2-n5,D-mismatch,coupled,0.3,16,1,1.018410069061757e-06,0.5570288411555413,delta,4
P2-n5,D-mismatch,coupled,0.3,16,2,0.5245827996647578,0.5570288411555413,delta,4
P2-n5,D-mismatch,coupled,0.3,16,3,0.0014835610121602318,0.5570288411555413,delta,4
P2-n5,D-mismatch,coupled,0.3,16,4,1e-06,0.5570288411555413,delta,4
P2-n5,D-mismatch,coupled,0.3,17,0,0.5539316209130128,0.5575258505397193,sigma,0
P2-n5,D-mismatch,coupled,0.3,17,1,8.327323617233908e-07,0.5575258505397193,sigma,0
P2-n5,D-mismatch,coupled,0.3,17,2,0.4448313043568468,0.5575258505397193,sigma,0
P2-n5,D-mismatch,coupled,0.3,17,3,0.001235409265416934,0.5575258505397193,sigma,0
P2-n5,D-mismatch,coupled,0.3,17,4,8.327323617233908e-07,0.5575258505397193,sigma,0
P2-n5,D-mismatch,coupled,0.3,18,0,0.5543754345326698,0.5595127313040714,delta,3
P2-n5,D-mismatch,coupled,0.3,18,1,8.336224746937315e-07,0.5595127313040714,delta,3
P2-n5,D-mismatch,coupled,0.3,18,2,0.44538093111936594,0.5595127313040714,delta,3
P2-n5,D-mismatch,coupled,0.3,18,3,1e-06,0.5595127313040714,delta,3
P2-n5,D-mismatch,coupled,0.3,18,4,0.00024180072548959038,0.5595127313040714,delta,3
P2-n5,D-mismatch,coupled,0.3,19,0,0.4663385012526256,0.5434388647439832,sigma,2
P2-n5,D-mismatch,coupled,0.3,19,1,8.411961862013998e-07,0.5434388647439832,sigma,2
P2-n5,D-mismatch,coupled,0.3,19,2,0.525380931119366,0.5434388647439832,sigma,2
P2-n5,D-mismatch,coupled,0.3,19,3,8.411961862013998e-07,0.5434388647439832,sigma,2
P2-n5,D-mismatch,coupled,0.3,19,4,0.00827888523563601,0.5434388647439832,sigma,2
P2-n5,D-mismatch,coupled,0.3,20,0,0.46633836249600574,0.5434382341176532,delta,1
P2-n5,D-mismatch,coupled,0.3,20,1,1e-06,0.5434382341176532,delta,1
P2-n5,D-mismatch,coupled,0.3,20,2,0.5253807545628209,0.5434382341176532,delta,1
P2-n5,D-mismatch,coupled,0.3,20,3,9.999997228871444e-07,0.5434382341176532,delta,1
P2-n5,D-mismatch,coupled,0.3,20,4,0.008278882941450483,0.5434382341176532,delta,1
P2-n5,D-mismatch,coupled,0.3,21,0,0.5463383624960058,0.5541346125886611,sigma,0
P2-n5,D-mismatch,coupled,0.3,21,1,8.425143146815711e-07,0.5541346125886611,sigma,0
P2-n5,D-mismatch,coupled,0.3,21,2,0.45072894379832484,0.5541346125886611,sigma,0
P2-n5,D-mismatch,coupled,0.3,21,3,8.425140812100235e-07,0.5541346125886611,sigma,0
P2-n5,D-mismatch,coupled,0.3,21,4,0.0029310086772735616,0.5541346125886611,sigma,0
P2-n5,D-mismatch,coupled,0.3,22,0,0.5481060659348617,0.5596419367508971,delta,4
P2-n5,D-mismatch,coupled,0.3,22,1,1.0021874757674831e-06,0.5596419367508971,delta,4
P2-n5,D-mismatch,coupled,0.3,22,2,0.45171490244058693,0.5596419367508971,delta,4
P2-n5,D-mismatch,coupled,0.3,22,3,0.0001770294370755632,0.5596419367508971,delta,4
P2-n5,D-mismatch,coupled,0.3,22,4,1.0000000001110223e-06,0.5596419367508971,delta,4
P2-n5,D-mismatch,coupled,0.3,23,0,0.46022185802012905,0.5438735209214322,sigma,2
P2-n5,D-mismatch,coupled,0.3,23,1,8.396583920945384e-07,0.5438735209214322,sigma,2
P2-n5,D-mismatch,coupled,0.3,23,2,0.5317149024405871,0.5438735209214322,sigma,2
P2-n5,D-mismatch,coupled,0.3,23,3,8.396583920945384e-07,0.5438735209214322,sigma,2
P2-n5,D-mismatch,coupled,0.3,23,4,0.008061560222499757,0.5438735209214322,sigma,2
P2-n5,D-mismatch,coupled,0.3,24,0,0.4602218134303679,0.5438732650078737,delta,3
P2-n5,D-mismatch,coupled,0.3,24,1,8.396582756376052e-07,0.5438732650078737,delta,3
P2-n5,D-mismatch,coupled,0.3,24,2,0.531714819073569,0.5438732650078737,delta,3
P2-n5,D-mismatch,coupled,0.3,24,3,1e-06,0.5438732650078737,delta,3
P2-n5,D-mismatch,coupled,0.3,24,4,0.008061527837787538,0.5438732650078737,delta,3
P2-n5,D-mismatch,coupled,0.5,1,0,0.28,0.4822506393861893,sigma,0
P2-n5,D-mismatch,coupled,0.5,1,1,0.16020460358056268,0.4822506393861893,sigma,0
P2-n5,D-mismatch,coupled,0.5,1,2,0.1988746803069054,0.4822506393861893,sigma,0
P2-n5,D-mismatch,coupled,0.5,1,3,0.18414322250639387,0.4822506393861893,sigma,0
P2-n5,D-mismatch,coupled,0.5,1,4,0.1767774936061381,0.4822506393861893,sigma,0
P2-n5,D-mismatch,coupled,0.5,2,0,0.30881615274986735,0.3797020038444534,delta,1
P2-n5,D-mismatch,coupled,0.5,2,1,0.08020460358056268,0.3797020038444534,delta,1
P2-n5,D-mismatch,coupled,0.5,2,2,0.24112824174734332,0.3797020038444534,delta,1
P2-n5,D-mismatch,coupled,0.5,2,3,0.18029633015760227,0.3797020038444534,delta,1
P2-n5,D-mismatch,coupled,0.5,2,4,0.18955467176462443,0.3797020038444534,delta,1
P2-n5,D-mismatch,coupled,0.5,3,0,0.2829728117705203,0.3817300824346316,sigma,2
P2-n5,D-mismatch,coupled,0.5,3,1,0.06616214701216394,0.3817300824346316,sigma,2
P2-n5,D-mismatch,coupled,0.5,3,2,0.32112824174734333,0.3817300824346316,sigma,2
P2-n5,D-mismatch,coupled,0.5,3,3,0.14138401117228477,0.3817300824346316,sigma,2
P2-n5,D-mismatch,coupled,0.5,3,4,0.1883527882976877,0.3817300824346316,sigma,2
P2-n5,D-mismatch,coupled,0.5,4,0,0.33206252274594367,0.3080533698983736,delta,4
P2-n5,D-mismatch,coupled,0.5,4,1,0.05391079230486949,0.3080533698983736,delta,4
P2-n5,D-mismatch,coupled,0.5,4,2,0.34512633480123667,0.3080533698983736,delta,4
P2-n5,D-mismatch,coupled,0.5,4,3,0.16054756185026245,0.3080533698983736,delta,4
P2-n5,D-mismatch,coupled,0.5,4,4,0.1083527882976877,0.3080533698983736,delta,4
P2-n5,D-mismatch,coupled,0.5,5,0,0.4120625227459437,0.20537840248524042,sigma,0
P2-n5,D-mismatch,coupled,0.5,5,1,0.025248276011436113,0.20537840248524042,sigma,0
P2-n5,D-mismatch,coupled,0.5,5,2,0.32667712462140175,0.20537840248524042,sigma,0
P2-n5,D-mismatch,coupled,0.5,5,3,0.14523232125701177,0.20537840248524042,sigma,0
P2-n5,D-mismatch,coupled,0.5,5,4,0.0907797553642067,0.20537840248524042,sigma,0
P2-n5,D-mismatch,coupled,0.5,6,0,0.42419816182645514,0.28705528867544444,delta,3
P2-n5,D-mismatch,coupled,0.5,6,1,0.027041872578810848,0.28705528867544444,delta,3
P2-n5,D-mismatch,coupled,0.5,6,2,0.3584520446051622,0.28705528867544444,delta,3
P2-n5,D-mismatch,coupled,0.5,6,3,0.06523232125701177,0.28705528867544444,delta,3
P2-n5,D-mismatch,coupled,0.5,6,4,0.12507559973256002,0.28705528867544444,delta,3
P2-n5,D-mismatch,coupled,0.5,7,0,0.38201971218887015,0.4510007112921214,sigma,2
P2-n5,D-mismatch,coupled,0.5,7,1,0.01714852004726625,0.4510007112921214,sigma,2
P2-n5,D-mismatch,coupled,0.5,7,2,0.43845204460516224,0.4510007112921214,sigma,2
P2-n5,D-mismatch,coupled,0.5,7,3,0.035331412117802885,0.4510007112921214,sigma,2
P2-n5,D-mismatch,coupled,0.5,7,4,0.12704831104089842,0.4510007112921214,sigma,2
P2-n5,D-mismatch,coupled,0.5,8,0,0.38890272525207265,0.4775294026495031,delta,1
P2-n5,D-mismatch,coupled,0.5,8,1,9.999999997779553e-07,0.4775294026495031,delta,1
P2-n5,D-mismatch,coupled,0.5,8,2,0.45000526214768827,0.4775294026495031,delta,1
P2-n5,D-mismatch,coupled,0.5,8,3,0.03233157342317597,0.4775294026495031,delta,1
P2-n5,D-mismatch,coupled,0.5,8,4,0.12875943917706326,0.4775294026495031,delta,1
P2-n5,D-mismatch,coupled,0.5,9,0,0.46890272525207266,0.3845265151986731,sigma,0
P2-n5,D-mismatch,coupled,0.5,9,1,8.578575555257768e-07,0.3845265151986731,sigma,0
P2-n5,D-mismatch,coupled,0.5,9,2,0.39976613504816466,0.3845265151986731,sigma,0
P2-n5,D-mismatch,coupled,0.5,9,3,0.027735884543107908,0.3845265151986731,sigma,0
P2-n5,D-mismatch,coupled,0.5,9,4,0.10359439729909921,0.3845265151986731,sigma,0
P2-n5,D-mismatch,coupled,0.5,10,0,0.5193710339884351,0.43780372724647065,delta,4
P2-n5,D-mismatch,coupled,0.5,10,1,1.0494406425503109e-06,0.43780372724647065,delta,4
P2-n5,D-mismatch,coupled,0.5,10,2,0.41953082963480026,0.43780372724647065,delta,4
P2-n5,D-mismatch,coupled,0.5,10,3,0.037502689637022885,0.43780372724647065,delta,4
P2-n5,D-mismatch,coupled,0.5,10,4,0.023594397299099207,0.43780372724647065,delta,4
P2-n5,D-mismatch,coupled,0.5,11,0,0.45564112229359904,0.47034390385679853,sigma,2
P2-n5,D-mismatch,coupled,0.5,11,1,8.772940585357034e-07,0.47034390385679853,sigma,2
P2-n5,D-mismatch,coupled,0.5,11,2,0.4995308296348003,0.47034390385679853,sigma,2
P2-n5,D-mismatch,coupled,0.5,11,3,0.01009124127574038,0.47034390385679853,sigma,2
P2-n5,D-mismatch,coupled,0.5,11,4,0.03473592950180184,0.47034390385679853,sigma,2
P2-n5,D-mismatch,coupled,0.5,12,0,0.45719833982246605,0.48336647528517557,delta,3
P2-n5,D-mismatch,coupled,0.5,12,1,8.842085203642844e-07,0.48336647528517557,delta,3
P2-n5,D-mismatch,coupled,0.5,12,2,0.5044848978201217,0.48336647528517557,delta,3
P2-n5,D-mismatch,coupled,0.5,12,3,1.0000000001110223e-06,0.48336647528517557,delta,3
P2-n5,D-mismatch,coupled,0.5,12,4,0.038314878148891694,0.48336647528517557,delta,3
